isPractice,whichTest,items,order,id,setID,type,iteration,startedAngle,direction,colorOffset,currentTrial,currentBlock,reportedAngle,rt,imgNum,errorSign,curError,subject,curID,error,curTrial,stim_direction,serialSign,rejected,iteration_true,colorVal,seedID,seed,relative_pos
0,0,306,"c(0, 2, 1, 3)",18,2,fixed,1,222,cw,320,11,2,357,4040,317,1,11,60,64,11,31,-35,-1,FALSE,2,#D749A4,8,306,11
0,0,126,"c(0, 1, 3, 2)",13,2,fixed,1,312,ccw,22,11,2,201,4642,137,1,11,61,65,11,31,123,1,FALSE,1,#778836,3,126,11
0,0,90,"c(1, 3, 0, 2)",12,2,fixed,1,324,ccw,214,11,2,56,8335,90,-1,0,62,65,0,31,-47,-1,FALSE,1,#B67213,2,90,0
0,0,18,"c(2, 1, 3, 0)",10,2,fixed,1,334,cw,109,11,2,258,4543,7,-1,11,63,66,-11,31,-107,-1,FALSE,1,#F62566,0,18,-11
0,0,198,"c(1, 2, 3, 0)",15,2,fixed,1,218,cw,200,11,2,2,3674,202,1,4,64,67,4,31,-80,-1,FALSE,1,#2E8E8D,5,198,4
0,0,234,"c(3, 1, 0, 2)",16,2,fixed,1,164,ccw,20,11,2,126,1116,214,-1,20,65,68,-20,31,51,1,FALSE,1,#308D9C,6,234,-20
0,0,234,"c(3, 1, 2, 0)",16,2,fixed,1,298,ccw,305,11,2,198,2865,217,-1,17,71,76,-17,31,54,1,FALSE,1,#328C9F,6,234,-17
0,0,162,"c(2, 3, 0, 1)",14,2,fixed,1,334,cw,273,11,2,234,3106,147,-1,15,73,78,-15,31,-47,-1,FALSE,1,#6A8B42,4,162,-15
0,0,234,"c(3, 0, 1, 2)",16,2,fixed,1,200,ccw,202,11,2,288,2170,230,-1,4,74,79,-4,31,163,1,FALSE,1,#4389AC,6,234,-4
0,0,18,"c(2, 0, 3, 1)",10,2,fixed,1,293,ccw,347,11,2,354,2007,19,1,1,75,80,1,31,-121,-1,FALSE,1,#F52E56,0,18,1
0,0,162,"c(2, 3, 0, 1)",14,2,fixed,1,170,cw,321,11,2,191,2208,152,-1,10,76,81,-10,31,-150,-1,FALSE,1,#648C49,4,162,-10
0,0,126,"c(3, 2, 0, 1)",13,2,fixed,1,338,cw,91,12,2,41,3250,132,1,6,2,02,6,32,-51,-1,FALSE,1,#7E8730,3,126,6
0,0,18,"c(2, 0, 1, 3)",10,2,fixed,1,95,ccw,110,12,2,229,3643,21,1,3,3,03,3,32,-69,-1,FALSE,1,#F42F54,0,18,3
0,0,306,"c(1, 2, 0, 3)",18,2,fixed,1,166,cw,183,12,2,121,3380,304,-1,2,6,06,-2,32,153,1,FALSE,1,#C657AF,8,306,-2
0,0,54,"c(3, 1, 2, 0)",11,2,fixed,1,211,ccw,84,12,2,210,1840,66,1,12,9,09,12,32,46,1,FALSE,1,#D35E22,1,54,12
0,0,54,"c(1, 3, 0, 2)",11,2,fixed,1,329,ccw,23,12,2,282,1880,55,1,1,13,13,1,32,129,1,FALSE,1,#DE532C,1,54,1
0,0,270,"c(1, 3, 0, 2)",17,2,fixed,1,232,ccw,48,12,2,38,3358,274,1,4,14,14,4,32,-94,-1,FALSE,1,#9372BD,7,270,4
0,0,306,"c(0, 2, 1, 3)",18,2,fixed,1,83,cw,127,12,2,187,2297,314,1,8,15,15,8,32,-37,-1,FALSE,1,#D34DA7,8,306,8
0,0,306,0:3,18,2,fixed,1,141,ccw,240,12,2,160,8686,320,1,14,17,17,14,32,50,1,FALSE,1,#DB46A1,8,306,14
0,0,90,"c(1, 0, 3, 2)",12,2,fixed,1,0,cw,75,12,2,13,1313,88,-1,2,18,18,-2,32,-148,-1,FALSE,1,#B97013,2,90,-2
0,0,342,"c(1, 3, 2, 0)",19,2,fixed,1,188,ccw,350,12,2,38,1745,332,-1,10,19,19,-10,32,138,1,FALSE,1,#E73993,9,342,-10
0,0,126,"c(1, 3, 2, 0)",13,2,fixed,1,199,cw,292,12,2,199,2292,131,1,5,20,20,5,32,17,1,FALSE,1,#7F862F,3,126,5
0,0,126,"c(3, 0, 2, 1)",13,2,fixed,1,347,cw,205,12,2,299,895,144,1,18,24,25,18,32,82,1,FALSE,1,#6E8A3F,3,126,18
0,0,198,"c(1, 2, 0, 3)",15,2,fixed,1,350,cw,112,12,2,104,2635,216,1,18,26,27,18,32,44,1,FALSE,1,#328C9E,5,198,18
0,0,90,"c(3, 1, 0, 2)",12,2,fixed,1,135,cw,250,12,2,212,1233,102,1,12,27,28,12,32,-53,-1,FALSE,1,#A77915,2,90,12
0,0,306,"c(0, 2, 3, 1)",18,2,fixed,1,311,ccw,8,12,2,50,4578,302,-1,4,31,32,-4,32,7,1,FALSE,1,#C359B1,8,306,-4
0,0,198,"c(1, 3, 2, 0)",15,2,fixed,1,322,cw,184,12,2,35,2379,219,1,21,35,38,21,32,11,1,FALSE,1,#348BA1,5,198,21
0,0,270,"c(2, 3, 1, 0)",17,2,fixed,1,267,cw,200,12,2,76,3386,276,1,6,36,39,6,32,-1,-1,FALSE,1,#9771BD,7,270,6
0,0,126,"c(2, 3, 1, 0)",13,2,fixed,1,271,cw,28,12,2,101,8384,129,1,3,37,40,3,32,149,1,FALSE,1,#82862D,3,126,3
0,0,162,"c(0, 2, 1, 3)",14,2,fixed,1,7,cw,324,12,2,194,5611,158,-1,4,44,49,-4,32,154,1,FALSE,1,#5C8D51,4,162,-4
0,0,18,"c(0, 3, 2, 1)",10,2,fixed,1,232,cw,357,12,2,30,1820,27,1,9,48,53,9,32,80,1,FALSE,1,#F2354C,0,18,9
0,0,126,"c(0, 2, 3, 1)",13,2,fixed,1,53,cw,313,12,2,189,5028,142,1,16,49,54,16,32,5,1,FALSE,1,#718A3C,3,126,16
0,0,342,"c(3, 0, 2, 1)",19,2,fixed,1,239,ccw,159,12,2,239,1064,322,-1,20,56,61,-20,32,36,1,FALSE,1,#DD449E,9,342,-20
0,0,162,"c(1, 2, 0, 3)",14,2,fixed,1,357,ccw,82,12,2,137,4865,141,-1,21,60,64,-21,32,-49,-1,FALSE,1,#72893B,4,162,-21
0,0,90,"c(1, 0, 2, 3)",12,2,fixed,1,201,cw,127,12,2,304,3501,71,-1,19,61,65,-19,32,-19,-1,FALSE,2,#CD621D,2,90,-19
0,0,90,"c(1, 2, 0, 3)",12,2,fixed,1,2,ccw,11,12,2,242,4632,107,1,17,64,67,17,32,-95,-1,FALSE,1,#A07C18,2,90,17
0,0,342,"c(3, 2, 0, 1)",19,2,fixed,1,197,ccw,132,12,2,242,1675,346,1,4,68,71,4,32,57,1,FALSE,1,#F12B82,9,342,4
0,0,270,"c(2, 3, 0, 1)",17,2,fixed,1,123,ccw,17,12,2,65,3362,278,1,8,69,74,8,32,6,1,FALSE,1,#9B6FBD,7,270,8
0,0,126,"c(3, 2, 0, 1)",13,2,fixed,1,198,cw,186,12,2,297,1891,123,-1,3,71,76,-3,32,-94,-1,FALSE,1,#8A8326,3,126,-3
0,0,234,"c(0, 1, 3, 2)",16,2,fixed,1,229,ccw,149,13,2,337,3211,234,-1,0,3,03,0,33,-147,-1,FALSE,1,#4987AF,6,234,0
0,0,198,"c(3, 1, 0, 2)",15,2,fixed,1,81,ccw,42,13,2,118,4178,200,1,2,4,04,2,33,130,1,FALSE,1,#2E8F8B,5,198,2
0,0,18,"c(2, 1, 0, 3)",10,2,fixed,1,122,cw,97,13,2,275,7076,12,-1,6,6,06,-6,33,68,1,FALSE,1,#F6285F,0,18,-6
0,0,18,"c(0, 2, 3, 1)",10,2,fixed,1,210,cw,79,13,2,288,5292,7,-1,11,9,09,-11,33,-59,-1,FALSE,1,#F62566,0,18,-11
0,0,162,"c(1, 0, 2, 3)",14,2,fixed,1,74,cw,97,13,2,66,2098,163,1,1,10,10,1,33,88,1,FALSE,1,#558E58,4,162,1
0,0,162,"c(0, 3, 2, 1)",14,2,fixed,1,278,ccw,268,13,2,277,2854,175,1,13,13,13,13,33,120,1,FALSE,1,#468F69,4,162,13
0,0,18,"c(3, 1, 0, 2)",10,2,fixed,1,187,cw,265,13,2,101,1852,6,-1,12,15,15,-12,33,52,1,FALSE,1,#F62567,0,18,-12
0,0,162,"c(0, 3, 2, 1)",14,2,fixed,1,163,cw,314,13,2,200,8140,154,-1,8,17,17,-8,33,-166,-1,FALSE,1,#618D4C,4,162,-8
0,0,234,0:3,16,2,fixed,1,201,ccw,343,13,2,145,2563,232,-1,2,20,20,-2,33,101,1,FALSE,1,#4688AE,6,234,-2
0,0,54,"c(3, 2, 0, 1)",11,2,fixed,1,102,ccw,228,13,2,76,1724,56,1,2,26,27,2,33,-160,-1,FALSE,1,#DD542B,1,54,2
0,0,306,"c(1, 0, 3, 2)",18,2,fixed,1,49,ccw,19,13,2,49,2285,292,-1,14,28,29,-14,33,60,1,FALSE,1,#B363B7,8,306,-14
0,0,90,"c(1, 3, 0, 2)",12,2,fixed,1,101,ccw,322,13,2,288,2887,110,1,20,29,30,20,33,-31,-1,FALSE,1,#9C7E1A,2,90,20
0,0,162,"c(1, 0, 2, 3)",14,2,fixed,1,50,cw,128,13,2,41,2788,169,1,7,31,32,7,33,-133,-1,FALSE,1,#4D8E60,4,162,7
0,0,162,"c(1, 3, 0, 2)",14,2,fixed,1,348,cw,201,13,2,332,3484,173,1,11,32,34,11,33,-175,-1,FALSE,1,#488F66,4,162,11
0,0,306,"c(0, 3, 2, 1)",18,2,fixed,1,356,cw,88,13,2,214,3633,302,-1,4,34,37,-4,33,11,1,FALSE,1,#C359B1,8,306,-4
0,0,306,"c(0, 1, 3, 2)",18,2,fixed,1,35,cw,91,13,2,207,3708,298,-1,8,35,38,-8,33,79,1,FALSE,1,#BD5DB4,8,306,-8
0,0,90,"c(2, 1, 3, 0)",12,2,fixed,1,321,ccw,141,13,2,144,3747,75,-1,15,38,41,-15,33,93,1,FALSE,1,#C9661A,2,90,-15
0,0,342,"c(1, 3, 2, 0)",19,2,fixed,1,286,ccw,318,13,2,57,2278,345,1,3,39,42,3,33,108,1,FALSE,1,#F02C83,9,342,3
0,0,90,"c(2, 3, 1, 0)",12,2,fixed,1,309,cw,116,13,2,338,2915,94,1,4,40,44,4,33,-164,-1,FALSE,1,#B17413,2,90,4
0,0,162,"c(3, 1, 0, 2)",14,2,fixed,1,30,ccw,265,13,2,303,2880,152,-1,10,48,53,-10,33,125,1,FALSE,1,#648C49,4,162,-10
0,0,90,3:0,12,2,fixed,1,239,cw,291,13,2,162,1544,93,1,3,56,61,3,33,131,1,FALSE,1,#B27313,2,90,3
0,0,198,"c(0, 2, 1, 3)",15,2,fixed,1,283,cw,53,13,2,154,4972,207,1,9,62,65,9,33,-92,-1,FALSE,2,#2D8E93,5,198,9
0,0,90,3:0,12,2,fixed,1,165,cw,101,13,2,348,4509,89,-1,1,65,68,-1,33,103,1,FALSE,1,#B77113,2,90,-1
0,0,126,"c(3, 0, 1, 2)",13,2,fixed,1,125,cw,359,13,2,125,875,124,-1,2,66,69,-2,33,-169,-1,FALSE,1,#898427,3,126,-2
0,0,198,"c(0, 2, 1, 3)",15,2,fixed,1,70,ccw,209,13,2,309,2533,202,1,4,69,74,4,33,-76,-1,FALSE,1,#2E8E8D,5,198,4
0,0,270,"c(1, 3, 0, 2)",17,2,fixed,1,297,cw,67,13,2,210,2872,277,1,7,71,76,7,33,154,1,FALSE,1,#9970BD,7,270,7
0,0,54,"c(2, 1, 0, 3)",11,2,fixed,1,64,cw,19,13,2,44,2312,63,1,9,72,77,9,33,81,1,FALSE,1,#D65B24,1,54,9
0,0,162,"c(3, 2, 0, 1)",14,2,fixed,1,206,ccw,8,13,2,197,3138,155,-1,7,75,80,-7,33,-25,-1,FALSE,1,#5F8D4D,4,162,-7
0,0,270,3:0,17,2,fixed,1,342,cw,111,13,2,168,2921,279,1,9,76,81,9,33,-121,-1,FALSE,1,#9C6EBC,7,270,9
0,0,198,0:3,15,2,fixed,1,203,ccw,108,14,2,58,2592,194,-1,4,1,01,-4,34,127,1,FALSE,1,#328F83,5,198,-4
0,0,54,"c(0, 3, 1, 2)",11,2,fixed,1,273,cw,332,14,2,89,2271,61,1,7,2,02,7,34,-138,-1,FALSE,1,#D85926,1,54,7
0,0,198,"c(2, 3, 1, 0)",15,2,fixed,1,337,cw,85,14,2,117,3762,202,1,4,3,03,4,34,-32,-1,FALSE,1,#2E8E8D,5,198,4
0,0,198,"c(2, 1, 3, 0)",15,2,fixed,1,189,ccw,321,14,2,189,961,210,1,12,5,05,12,34,-78,-1,FALSE,1,#2E8D97,5,198,12
0,0,270,"c(0, 3, 1, 2)",17,2,fixed,1,275,cw,265,14,2,11,3196,276,1,6,6,06,6,34,-96,-1,FALSE,1,#9771BD,7,270,6
0,0,90,"c(0, 3, 1, 2)",12,2,fixed,1,5,ccw,241,14,2,25,1815,94,1,4,7,07,4,34,-11,-1,FALSE,1,#B17413,2,90,4
0,0,234,"c(2, 0, 3, 1)",16,2,fixed,1,62,ccw,60,14,2,52,3345,248,1,14,12,12,14,34,-59,-1,FALSE,1,#6282B8,6,234,14
0,0,234,"c(0, 1, 3, 2)",16,2,fixed,1,39,cw,58,14,2,172,3298,230,-1,4,14,14,-4,34,178,1,FALSE,1,#4389AC,6,234,-4
0,0,90,"c(3, 0, 1, 2)",12,2,fixed,1,100,ccw,141,14,2,123,2699,96,1,6,15,15,6,34,90,1,FALSE,1,#AF7613,2,90,6
0,0,234,"c(1, 2, 3, 0)",16,2,fixed,1,358,ccw,2,14,2,117,1795,241,1,7,16,16,7,34,-87,-1,FALSE,1,#5584B4,6,234,7
0,0,198,"c(1, 0, 2, 3)",15,2,fixed,1,292,ccw,35,14,2,126,3394,199,1,1,18,18,1,34,-148,-1,FALSE,1,#2E8F89,5,198,1
0,0,54,"c(3, 0, 1, 2)",11,2,fixed,1,343,ccw,266,14,2,30,3572,64,1,10,21,21,10,34,-136,-1,FALSE,1,#D55C24,1,54,10
0,0,90,"c(0, 2, 1, 3)",12,2,fixed,1,136,ccw,280,14,2,354,1887,86,-1,4,22,22,-4,34,-140,-1,FALSE,1,#BC6F14,2,90,-4
0,0,198,"c(2, 3, 0, 1)",15,2,fixed,1,185,ccw,202,14,2,320,1652,198,-1,0,25,26,0,34,6,1,FALSE,1,#2F8F88,5,198,0
0,0,270,"c(1, 3, 0, 2)",17,2,fixed,1,74,ccw,348,14,2,83,1058,289,1,19,26,27,19,34,-127,-1,FALSE,1,#AE66B8,7,270,19
0,0,342,"c(1, 2, 3, 0)",19,2,fixed,1,41,ccw,294,14,2,73,2336,353,1,11,31,32,11,34,-176,-1,FALSE,1,#F32678,9,342,11
0,0,270,"c(0, 2, 3, 1)",17,2,fixed,1,332,ccw,268,14,2,183,2043,269,-1,1,32,34,-1,34,96,1,FALSE,1,#8A75BE,7,270,-1
0,0,90,"c(2, 1, 3, 0)",12,2,fixed,1,139,cw,235,14,2,209,4748,84,-1,6,33,36,-6,34,162,1,FALSE,1,#BE6D15,2,90,-6
0,0,342,"c(1, 2, 0, 3)",19,2,fixed,1,214,cw,75,14,2,250,8586,325,-1,17,34,37,-17,34,23,1,FALSE,1,#E0409B,9,342,-17
0,0,342,"c(2, 0, 1, 3)",19,2,fixed,1,145,cw,155,14,2,192,2812,347,1,5,38,41,5,34,-88,-1,FALSE,1,#F12A80,9,342,5
0,0,54,"c(3, 0, 2, 1)",11,2,fixed,1,57,cw,178,14,2,248,3308,66,1,12,39,42,12,34,81,1,FALSE,1,#D35E22,1,54,12
0,0,234,"c(0, 2, 1, 3)",16,2,fixed,1,243,ccw,108,14,2,21,2470,231,-1,3,42,46,-3,34,-108,-1,FALSE,1,#4488AD,6,234,-3
0,0,234,"c(3, 2, 0, 1)",16,2,fixed,1,11,cw,188,14,2,31,3357,219,-1,15,46,51,-15,34,-119,-1,FALSE,1,#348BA1,6,234,-15
0,0,198,"c(3, 2, 0, 1)",15,2,fixed,1,171,ccw,155,14,2,8,3901,197,-1,1,47,52,-1,34,-102,-1,FALSE,1,#308F87,5,198,-1
0,0,342,"c(2, 1, 0, 3)",19,2,fixed,1,304,cw,268,14,2,84,2636,352,1,10,48,53,10,34,-160,-1,FALSE,1,#F3277A,9,342,10
0,0,234,"c(3, 1, 2, 0)",16,2,fixed,1,306,cw,238,14,2,349,1291,227,-1,7,49,54,-7,34,-108,-1,FALSE,1,#3E89A9,6,234,-7
0,0,342,"c(3, 0, 2, 1)",19,2,fixed,1,304,ccw,178,14,2,207,2228,335,-1,7,51,56,-7,34,39,1,FALSE,1,#E9368F,9,342,-7
0,0,306,"c(3, 0, 1, 2)",18,2,fixed,1,204,cw,146,14,2,159,2122,305,-1,1,52,57,-1,34,109,1,FALSE,1,#C756AE,8,306,-1
0,0,234,"c(2, 3, 0, 1)",16,2,fixed,1,287,ccw,261,14,2,241,1696,218,-1,16,53,58,-16,34,-79,-1,FALSE,1,#338CA0,6,234,-16
0,0,90,"c(0, 3, 1, 2)",12,2,fixed,1,232,ccw,313,14,2,318,3011,89,-1,1,55,60,-1,34,14,1,FALSE,1,#B77113,2,90,-1
0,0,18,0:3,10,2,fixed,1,162,cw,69,14,2,324,3320,33,1,15,56,61,15,34,-60,-1,FALSE,1,#EF3C45,0,18,15
0,0,18,"c(2, 0, 3, 1)",10,2,fixed,1,247,ccw,306,14,2,35,1419,19,1,1,57,62,1,34,-148,-1,FALSE,1,#F52E56,0,18,1
0,0,18,"c(2, 1, 3, 0)",10,2,fixed,1,36,cw,165,14,2,197,2252,2,-1,16,59,64,-16,34,-1,-1,FALSE,2,#F6256D,0,18,-16
0,0,342,"c(1, 3, 0, 2)",19,2,fixed,1,208,cw,102,14,2,237,3531,339,-1,3,61,65,-3,34,132,1,FALSE,1,#EC318A,9,342,-3
0,0,270,0:3,17,2,fixed,1,17,cw,267,14,2,16,3522,283,1,13,64,67,13,34,144,1,FALSE,1,#A36BBB,7,270,13
0,0,198,"c(2, 3, 1, 0)",15,2,fixed,1,20,ccw,10,14,2,149,1089,201,1,3,65,68,3,34,112,1,FALSE,1,#2E8E8C,5,198,3
0,0,18,"c(2, 1, 3, 0)",10,2,fixed,1,44,ccw,231,14,2,106,5455,23,1,5,72,77,5,34,-40,-1,FALSE,1,#F33151,0,18,5
0,0,306,"c(0, 2, 1, 3)",18,2,fixed,1,198,ccw,166,14,2,249,2240,305,-1,1,75,80,-1,34,150,1,FALSE,1,#C756AE,8,306,-1
0,0,342,"c(3, 1, 0, 2)",19,2,fixed,1,168,ccw,231,14,2,168,388,321,-1,21,76,81,-21,34,42,1,FALSE,1,#DC459F,9,342,-21
0,0,342,"c(3, 1, 2, 0)",19,2,fixed,1,116,ccw,254,15,2,115,1718,351,1,9,3,03,9,35,149,1,FALSE,1,#F3277B,9,342,9
0,0,342,"c(1, 0, 3, 2)",19,2,fixed,1,189,ccw,242,15,2,153,2536,325,-1,17,5,05,-17,35,115,1,FALSE,1,#E0409B,9,342,-17
0,0,306,"c(3, 0, 1, 2)",18,2,fixed,1,252,ccw,215,15,2,188,3586,317,1,11,9,09,11,35,19,1,FALSE,1,#D749A4,8,306,11
0,0,162,"c(2, 1, 3, 0)",14,2,fixed,1,52,cw,299,15,2,234,3259,173,1,11,12,12,11,35,-75,-1,FALSE,1,#488F66,4,162,11
0,0,270,"c(0, 3, 2, 1)",17,2,fixed,1,123,ccw,0,15,2,76,1716,284,1,14,15,15,14,35,-172,-1,FALSE,1,#A56ABB,7,270,14
0,0,54,"c(3, 2, 0, 1)",11,2,fixed,1,149,cw,105,15,2,313,3013,58,1,4,17,17,4,35,-107,-1,FALSE,1,#DB5629,1,54,4
0,0,270,"c(1, 3, 2, 0)",17,2,fixed,1,164,ccw,24,15,2,67,2472,269,-1,1,18,18,-1,35,70,1,FALSE,1,#8A75BE,7,270,-1
0,0,162,"c(2, 0, 3, 1)",14,2,fixed,1,30,cw,102,15,2,59,2962,161,-1,1,21,21,-1,35,97,1,FALSE,1,#588E55,4,162,-1
0,0,18,"c(2, 0, 3, 1)",10,2,fixed,1,37,ccw,234,15,2,110,4611,16,-1,2,23,23,-2,35,-134,-1,FALSE,1,#F52B5A,0,18,-2
0,0,90,"c(3, 1, 2, 0)",12,2,fixed,1,83,cw,79,15,2,1,849,80,-1,10,26,27,-10,35,151,1,FALSE,1,#C36A17,2,90,-10
0,0,18,"c(0, 1, 3, 2)",10,2,fixed,1,183,ccw,207,15,2,148,2522,5,-1,13,32,34,-13,35,96,1,FALSE,1,#F62568,0,18,-13
0,0,234,"c(3, 1, 2, 0)",16,2,fixed,1,209,ccw,155,15,2,345,1427,220,-1,14,33,36,-14,35,136,1,FALSE,1,#358BA2,6,234,-14
0,0,198,"c(3, 0, 2, 1)",15,2,fixed,1,310,ccw,147,15,2,21,2472,192,-1,6,36,39,-6,35,-167,-1,FALSE,1,#348F80,5,198,-6
0,0,234,"c(2, 0, 3, 1)",16,2,fixed,1,67,ccw,172,15,2,318,1892,230,-1,4,37,40,-4,35,165,1,FALSE,1,#4389AC,6,234,-4
0,0,90,"c(2, 1, 3, 0)",12,2,fixed,1,248,ccw,254,15,2,6,6250,100,1,10,39,42,10,35,34,1,FALSE,1,#A97814,2,90,10
0,0,234,"c(1, 2, 3, 0)",16,2,fixed,1,244,cw,204,15,2,36,1867,240,1,6,40,44,6,35,-92,-1,FALSE,1,#5485B4,6,234,6
0,0,90,"c(1, 0, 3, 2)",12,2,fixed,1,5,cw,314,15,2,133,4196,87,-1,3,41,45,-3,35,-29,-1,FALSE,1,#BA6F13,2,90,-3
0,0,126,"c(1, 0, 3, 2)",13,2,fixed,1,290,cw,54,15,2,79,7737,133,1,7,44,49,7,35,-96,-1,FALSE,1,#7D8731,3,126,7
0,0,342,"c(0, 2, 1, 3)",19,2,fixed,1,8,ccw,138,15,2,228,4010,354,1,12,47,52,12,35,157,1,FALSE,1,#F42677,9,342,12
0,0,162,"c(1, 3, 0, 2)",14,2,fixed,1,349,ccw,28,15,2,163,1312,169,1,7,49,54,7,35,-58,-1,FALSE,1,#4D8E60,4,162,7
0,0,18,"c(0, 1, 3, 2)",10,2,fixed,1,159,cw,38,15,2,324,1715,2,-1,16,52,57,-16,35,57,1,FALSE,1,#F6256D,0,18,-16
0,0,90,"c(1, 3, 2, 0)",12,2,fixed,1,144,ccw,13,15,2,257,1349,90,-1,0,58,63,0,35,-62,-1,FALSE,1,#B67213,2,90,0
0,0,126,"c(2, 3, 0, 1)",13,2,fixed,1,75,cw,47,15,2,75,1832,122,-1,4,60,64,-4,35,93,1,FALSE,2,#8C8325,3,126,-4
0,0,306,"c(2, 3, 1, 0)",18,2,fixed,1,358,ccw,107,15,2,318,4492,295,-1,11,62,65,-11,35,116,1,FALSE,1,#B860B5,8,306,-11
0,0,270,"c(2, 1, 0, 3)",17,2,fixed,1,241,cw,10,15,2,241,1194,251,-1,19,63,66,-19,35,-100,-1,FALSE,1,#6880B9,7,270,-19
0,0,234,"c(1, 2, 3, 0)",16,2,fixed,1,272,cw,3,15,2,228,6624,231,-1,3,70,75,-3,35,86,1,FALSE,1,#4488AD,6,234,-3
0,0,162,3:0,14,2,fixed,1,106,cw,134,15,2,33,2073,167,1,5,72,77,5,35,144,1,FALSE,1,#508E5D,4,162,5
0,0,162,"c(2, 1, 3, 0)",14,2,fixed,1,232,cw,90,15,2,87,2814,177,1,15,74,79,15,35,67,1,FALSE,1,#438F6B,4,162,15
0,0,270,"c(0, 3, 1, 2)",17,2,fixed,1,89,ccw,79,16,2,10,2882,271,1,1,2,02,1,36,45,1,FALSE,1,#8E74BE,7,270,1
0,0,162,"c(3, 1, 0, 2)",14,2,fixed,1,115,cw,148,16,2,30,4210,178,1,16,3,03,16,36,-173,-1,FALSE,1,#428F6D,4,162,16
0,0,162,"c(1, 3, 2, 0)",14,2,fixed,1,122,cw,31,16,2,128,962,159,-1,3,5,05,-3,36,-166,-1,FALSE,1,#5A8D52,4,162,-3
0,0,90,"c(2, 1, 3, 0)",12,2,fixed,1,204,ccw,64,16,2,205,1258,91,1,1,6,06,1,36,-39,-1,FALSE,1,#B57213,2,90,1
0,0,54,"c(2, 0, 3, 1)",11,2,fixed,1,335,cw,150,16,2,280,2066,70,1,16,7,07,16,36,81,1,FALSE,1,#CF621E,1,54,16
0,0,126,"c(2, 1, 0, 3)",13,2,fixed,1,145,ccw,45,16,2,192,1760,123,-1,3,10,10,-3,36,38,1,FALSE,1,#8A8326,3,126,-3
0,0,198,"c(2, 0, 3, 1)",15,2,fixed,1,234,ccw,228,16,2,302,2843,190,-1,8,12,12,-8,36,17,1,FALSE,1,#358F7E,5,198,-8
0,0,198,"c(2, 0, 3, 1)",15,2,fixed,1,343,cw,39,16,2,175,3546,214,1,16,14,14,16,36,13,1,FALSE,1,#308D9C,5,198,16
0,0,54,"c(0, 1, 3, 2)",11,2,fixed,1,75,cw,118,16,2,297,3045,55,1,1,15,15,1,36,131,1,FALSE,1,#DE532C,1,54,1
0,0,306,"c(0, 3, 1, 2)",18,2,fixed,1,45,cw,267,16,2,29,2105,296,-1,10,16,16,-10,36,-28,-1,FALSE,1,#BA5FB5,8,306,-10
0,0,234,"c(3, 1, 0, 2)",16,2,fixed,1,59,cw,149,16,2,92,2898,241,1,7,21,21,7,36,80,1,FALSE,1,#5584B4,6,234,7
0,0,18,"c(2, 0, 1, 3)",10,2,fixed,1,351,cw,129,16,2,239,1166,8,-1,10,24,25,-10,36,-134,-1,FALSE,1,#F62665,0,18,-10
0,0,198,"c(2, 3, 1, 0)",15,2,fixed,1,263,ccw,253,16,2,263,1205,204,1,6,29,30,6,36,-162,-1,FALSE,1,#2D8E90,5,198,6
0,0,270,"c(3, 0, 2, 1)",17,2,fixed,1,47,ccw,192,16,2,256,2459,272,1,2,31,32,2,36,-162,-1,FALSE,1,#9074BE,7,270,2
0,0,270,"c(1, 3, 2, 0)",17,2,fixed,1,345,ccw,271,16,2,162,1651,287,1,17,33,36,17,36,67,1,FALSE,1,#AA68B9,7,270,17
0,0,90,3:0,12,2,fixed,1,255,ccw,297,16,2,330,2155,93,1,3,34,37,3,36,-95,-1,FALSE,1,#B27313,2,90,3
0,0,54,"c(2, 0, 3, 1)",11,2,fixed,1,21,cw,137,16,2,288,4065,65,1,11,36,39,11,36,-127,-1,FALSE,1,#D45D23,1,54,11
0,0,270,"c(0, 2, 3, 1)",17,2,fixed,1,318,cw,323,16,2,318,994,281,1,11,37,40,11,36,51,1,FALSE,1,#A06CBC,7,270,11
0,0,234,"c(1, 0, 3, 2)",16,2,fixed,1,6,ccw,219,16,2,270,3950,231,-1,3,39,42,-3,36,131,1,FALSE,1,#4488AD,6,234,-3
0,0,270,"c(2, 1, 0, 3)",17,2,fixed,1,79,ccw,264,16,2,184,3415,272,1,2,44,49,2,36,139,1,FALSE,1,#9074BE,7,270,2
0,0,162,"c(2, 0, 1, 3)",14,2,fixed,1,115,ccw,75,16,2,127,4307,158,-1,4,46,51,-4,36,10,1,FALSE,1,#5C8D51,4,162,-4
0,0,18,"c(1, 3, 2, 0)",10,2,fixed,1,217,ccw,296,16,2,45,1670,19,1,1,47,52,1,36,25,1,FALSE,1,#F52E56,0,18,1
0,0,306,"c(2, 0, 3, 1)",18,2,fixed,1,161,cw,230,16,2,71,2420,301,-1,5,49,54,-5,36,132,1,FALSE,1,#C15AB1,8,306,-5
0,0,270,"c(1, 2, 3, 0)",17,2,fixed,1,137,ccw,336,16,2,102,1876,282,1,12,58,63,12,36,-168,-1,FALSE,1,#A26CBC,7,270,12
0,0,342,"c(1, 0, 2, 3)",19,2,fixed,1,75,cw,210,16,2,128,3858,338,-1,4,60,64,-4,36,-168,-1,FALSE,2,#EC328C,9,342,-4
0,0,270,"c(3, 2, 0, 1)",17,2,fixed,1,228,cw,46,16,2,228,938,274,1,4,70,75,4,36,43,1,FALSE,1,#9372BD,7,270,4
